2.71,0.18843,-2.2588,0.21287,-2.5521
2.72,0.18778,-2.2423,0.21215,-2.5348
2.73,0.18713,-2.2523,0.21143,-2.5439
2.74,0.18648,-2.2293,0.21071,-2.52
2.75,0.18584,-2.2206,0.20999,-2.5104
2.76,0.1852,-2.2263,0.20928,-2.5152
2.77,0.18457,-2.2304,0.20857,-2.5184
2.78,0.18394,-2.2107,0.20787,-2.4978
2.79,0.18332,-2.2189,0.20717,-2.5052
2.8,0.1827,-2.1916,0.20648,-2.4769
2.81,0.18209,-2.1822,0.20579,-2.4667
2.82,0.18148,-2.1659,0.20511,-2.4494
2.83,0.18087,-2.171,0.20443,-2.4537
2.84,0.18027,-2.1477,0.20375,-2.4295
2.85,0.17967,-2.141,0.20307,-2.4218
2.86,0.17907,-2.1492,0.2024,-2.4292
2.87,0.17847,-2.1409,0.20173,-2.42
2.88,0.17787,-2.1304,0.20105,-2.4086
2.89,0.17727,-2.1207,0.20038,-2.398
2.9,0.17666,-2.1172,0.1997,-2.3936
2.91,0.17605,-2.1238,0.19902,-2.3993
2.92,0.17544,-2.0818,0.19833,-2.3564
2.93,0.17482,-2.0975,0.19763,-2.3713
2.94,0.1742,-2.0833,0.19694,-2.3561
2.95,0.17358,-2.0998,0.19625,-2.3718
2.96,0.17296,-2.0627,0.19556,-2.3338
2.97,0.17236,-2.0657,0.19488,-2.336
2.98,0.17177,-2.0556,0.19422,-2.3251
2.99,0.17119,-2.0848,0.19358,-2.3534
3,0.17063,-2.0771,0.19294,-2.3448
3.01,0.17008,-2.052,0.19232,-2.3189
3.02,0.16954,-2.0462,0.19171,-2.3122
3.03,0.169,-2.0344,0.1911,-2.2996
3.04,0.16846,-2.023,0.1905,-2.2874
3.05,0.16793,-2.0204,0.18989,-2.284
3.06,0.1674,-1.9946,0.18929,-2.2573
3.07,0.16686,-2.0183,0.18869,-2.2801
3.08,0.16633,-1.9977,0.18809,-2.2588
3.09,0.1658,-1.9862,0.18749,-2.2464
3.1,0.16528,-1.9907,0.18689,-2.2501
3.11,0.16475,-1.9822,0.18629,-2.2408
3.12,0.16421,-1.971,0.1857,-2.2287
3.13,0.16368,-1.9878,0.18509,-2.2448
3.14,0.16314,-1.9751,0.18449,-2.2312
3.15,0.1626,-1.9562,0.18388,-2.2116
3.16,0.16206,-1.9591,0.18327,-2.2137
3.17,0.16151,-1.9506,0.18265,-2.2043
3.18,0.16095,-1.9284,0.18203,-2.1813
3.19,0.1604,-1.924,0.18141,-2.1761
3.2,0.15984,-1.9194,0.18078,-2.1707
3.21,0.15928,-1.9337,0.18015,-2.1842
3.22,0.15872,-1.9147,0.17952,-2.1644
3.23,0.15815,-1.9036,0.1789,-2.1525
3.24,0.1576,-1.9021,0.17827,-2.1502
3.25,0.15704,-1.8846,0.17765,-2.132
3.26,0.15648,-1.8861,0.17703,-2.1326
3.27,0.15592,-1.8657,0.1764,-2.1114
3.28,0.15537,-1.8619,0.17578,-2.1069
3.29,0.15481,-1.8495,0.17516,-2.0937
3.3,0.15425,-1.8593,0.17453,-2.1028
3.31,0.1537,-1.8496,0.17392,-2.0923
3.32,0.15315,-1.8366,0.17331,-2.0784
3.33,0.15262,-1.8349,0.17271,-2.076
3.34,0.15209,-1.81,0.17212,-2.0503
3.35,0.15158,-1.8087,0.17154,-2.0483
3.36,0.15108,-1.811,0.17098,-2.0498
3.37,0.1506,-1.8092,0.17043,-2.0473
3.38,0.15012,-1.816,0.1699,-2.0533
3.39,0.14966,-1.8021,0.16937,-2.0386
3.4,0.1492,-1.8042,0.16885,-2.0399
3.41,0.14876,-1.7757,0.16834,-2.0107
3.42,0.14831,-1.7921,0.16783,-2.0263
3.43,0.14787,-1.7996,0.16733,-2.0331
3.44,0.14742,-1.7533,0.16682,-1.986
3.45,0.14697,-1.7751,0.16631,-2.0071
3.46,0.14652,-1.7617,0.16579,-1.993
3.47,0.14606,-1.7602,0.16526,-1.9907
3.48,0.14559,-1.722,0.16473,-1.9517
3.49,0.1451,-1.7476,0.16419,-1.9766
3.5,0.14461,-1.749,0.16363,-1.9772
3.51,0.14411,-1.7344,0.16307,-1.9619
3.52,0.1436,-1.7369,0.1625,-1.9637
3.53,0.14308,-1.7356,0.16192,-1.9616
3.54,0.14256,-1.698,0.16133,-1.9233
3.55,0.14203,-1.6989,0.16075,-1.9235
3.56,0.1415,-1.698,0.16016,-1.9219
3.57,0.14098,-1.6807,0.15957,-1.9038
3.58,0.14045,-1.6905,0.15899,-1.9129
3.59,0.13993,-1.69,0.15841,-1.9117
3.6,0.13942,-1.6751,0.15784,-1.8961
3.61,0.13892,-1.6509,0.15727,-1.8712
3.62,0.13842,-1.6692,0.15672,-1.8888
3.63,0.13794,-1.6432,0.15618,-1.8621
3.64,0.13747,-1.6599,0.15565,-1.8781
3.65,0.13701,-1.6641,0.15514,-1.8816
3.66,0.13656,-1.6383,0.15463,-1.8551
3.67,0.13613,-1.656,0.15414,-1.8721
3.68,0.1357,-1.6345,0.15365,-1.85
3.69,0.13528,-1.6157,0.15318,-1.8305
3.7,0.13486,-1.6039,0.1527,-1.818
3.71,0.13444,-1.6166,0.15222,-1.83
3.72,0.13402,-1.5929,0.15175,-1.8056
3.73,0.1336,-1.5999,0.15127,-1.8119
3.74,0.13317,-1.5997,0.15078,-1.8111
3.75,0.13274,-1.6125,0.15029,-1.8232
3.76,0.1323,-1.5717,0.14979,-1.7816
3.77,0.13185,-1.5838,0.14929,-1.7931
3.78,0.13139,-1.5704,0.14877,-1.779
3.79,0.13093,-1.5587,0.14826,-1.7666
3.8,0.13047,-1.5669,0.14774,-1.7741
3.81,0.13,-1.5458,0.14721,-1.7524
3.82,0.12953,-1.5489,0.14669,-1.7548
3.83,0.12906,-1.5431,0.14616,-1.7483
3.84,0.1286,-1.528,0.14564,-1.7325
3.85,0.12814,-1.5338,0.14513,-1.7376
3.86,0.12769,-1.5361,0.14463,-1.7393
3.87,0.12725,-1.5362,0.14413,-1.7387
3.88,0.12682,-1.5181,0.14365,-1.72
3.89,0.1264,-1.5297,0.14317,-1.7309
3.9,0.12599,-1.5135,0.14271,-1.7141
3.91,0.1256,-1.5167,0.14226,-1.7166
3.92,0.12521,-1.5129,0.14182,-1.7122
3.93,0.12483,-1.5166,0.14138,-1.7152
3.94,0.12446,-1.4836,0.14096,-1.6816
3.95,0.12409,-1.4854,0.14054,-1.6828
3.96,0.12373,-1.5124,0.14013,-1.7092
3.97,0.12337,-1.4771,0.13971,-1.6732
3.98,0.12301,-1.4943,0.13929,-1.6898
3.99,0.12264,-1.4694,0.13887,-1.6642
4,0.12227,-1.4696,0.13845,-1.6637
